Date,Coin Name,Price,Change,Market Cap,Volume
2023-05-08,XRP,2.62,4.97835,151915975498,5969016549
2023-05-08,Solana,145.29,-0.57186,73909011983,4983353033
2023-05-08,Cardano,0.92106,-4.94822,32845133377,2349271067
2023-05-08,WETH,2231.02,-0.51167,6494580688,2341376454
2023-05-08,Sui,2.78,6.10999,8668644533,1769166646
2023-05-08,Dogecoin,0.204294,0.10543,30118446946,1761102654
2023-05-08,RED TOKEN,0.681645,50521126.74256,0.0,1585074807
2023-05-08,Chainlink,17.2,4.32515,10860409083,1278336692
2023-05-08,Official Trump,13.34,0.94353,2648800932,1011175956
2023-05-08,Litecoin,104.62,0.23003,7860718135,1008041327
2023-05-08,Wrapped SOL,145.58,-0.64013,0.0,1001145182
2023-05-08,BNB,602.56,0.78988,87361227055,847439417
2023-05-08,Ethena,0.370441,7.1801,1937454069,712036008
2023-05-08,TRON,0.242358,-0.37733,20649705183,674315301
2023-05-08,Aave,211.25,-4.99933,3145074392,621148959
2023-05-07,Tether,0.999966,-0.00147,142715364579,77329678293
2023-05-07,Bitcoin,90555,0.02005,1791666416924,50275397850
2023-05-07,Ethereum,2218.79,-1.14087,267217256793,20138053234
2023-05-07,USDC,0.999853,0.00836,57254672219,10435341015
2023-05-07,First Digital USD,0.998061,-0.02541,2099786938,7929164904
2023-05-07,XRP,2.61,4.61736,151915975498,5694942114
2023-05-07,Solana,144.5,-1.37929,73909011983,4958627114
2023-05-07,WETH,2207.45,-1.56259,6494580688,2332910365
2023-05-07,Cardano,0.914602,-5.61467,32845133377,2202719647
2023-05-07,Dogecoin,0.203177,-0.44235,30118446946,1783215126
2023-05-07,Sui,2.76,5.43941,8762930819,1761287265
2023-05-07,RED TOKEN,0.677293,50198631.92749,0.0,1561994031
2023-05-07,Chainlink,17.1,3.72872,10860409083,1283881682
2023-05-07,Official Trump,13.26,0.04718,2648800932,1018490631
2023-05-07,Litecoin,103.8,-0.55509,7860718135,1018320378
2023-05-07,Wrapped SOL,144.24,-1.5455,0.0,992266291
2023-05-07,BNB,601.23,0.56715,87361227055,845730311
2023-05-07,Ethena,0.368809,6.70805,1937454069,709105416
2023-05-07,TRON,0.241281,-0.82035,20649705183,671412667
2023-05-07,Aave,210.28,-5.43572,3186869717,618304116
2023-05-06,Tether,0.999962,-0.00161,142715364579,77942754333
2023-05-06,Bitcoin,88609,-2.21804,1791666416924,47120939147
2023-05-06,Ethereum,2178.48,-3.27829,267217256793,19825221448
2023-05-06,USDC,0.999834,-0.00363,57254672219,10474537457
2023-05-06,First Digital USD,0.998253,-0.14037,2100649002,8171087234
2023-05-06,XRP,2.56,2.24539,151915975498,5386978366
2023-05-06,Solana,141.15,-3.66503,73909011983,4959563234
2023-05-06,Cardano,0.892951,-8.04126,32845133377,2472909215
2023-05-06,WETH,2170.3,-3.69973,6494580688,2288521511
2023-05-06,Sui,2.72,3.32777,8762930819,1863815569
2023-05-06,Dogecoin,0.199558,-2.33188,30118446946,1840042769
2023-05-06,RED TOKEN,0.677293,50198631.92749,0.0,1561994031
2023-05-06,Chainlink,16.79,1.39821,10860409083,1313090267
2023-05-06,Official Trump,13.0,-1.93577,2648800932,1003338793
2023-05-06,Litecoin,101.95,-2.49149,7860718135,1003270099
2023-05-06,Wrapped SOL,144.24,-1.5455,0.0,992266291
2023-05-06,BNB,587.55,-1.88899,87361227055,795391262
2023-05-06,Ethena,0.359897,3.81288,1937454069,700973365
2023-05-06,TRON,0.237064,-2.59459,20649705183,650497774
2023-05-06,Aave,206.57,-7.4949,3186869717,622705014
2023-05-05,Tether,0.999972,-0.00062,142715364579,76880070739
2023-05-05,Bitcoin,88751,-2.06069,1791666416924,50473305949
2023-05-05,Ethereum,2179.17,-3.2474,267217256793,19972635822
2023-05-05,USDC,0.999858,-0.00123,57254672219,10627205275
2023-05-05,First Digital USD,0.998221,-0.14358,2100649002,8128487840
2023-05-05,XRP,2.56,2.29887,151915975498,7011341823
2023-05-05,Solana,141.43,-3.47745,73909011983,5050615124
2023-05-05,Cardano,0.894005,-7.93272,32845133377,2312068459
2023-05-05,WETH,2172.92,-3.58345,6494580688,2276728181
2023-05-05,Sui,2.72,3.57951,8762930819,1892050671
2023-05-05,Dogecoin,0.200128,-2.05307,30118446946,1891471992
2023-05-05,RED TOKEN,0.665905,49354570.89581,0.0,1535730055
2023-05-05,Chainlink,16.82,1.56409,10730062856,1319094766
2023-05-05,Official Trump,13.02,-1.73189,2648800932,1055154029
2023-05-05,Litecoin,102.13,-2.3229,7860718135,1005654786
2023-05-05,Wrapped SOL,141.49,-3.42416,0.0,961716785
2023-05-05,Ethena,0.362476,4.55686,1937454069,706122341
2023-05-05,BNB,588.89,-1.66558,87361227055,681248361
2023-05-05,Aave,206.95,-7.32477,3186869717,627011859
2023-05-05,L2 Standard Bridged WETH (Base),2168.98,-3.92306,519680853,573526097
2023-05-04,Bitcoin,88933,-1.85949,1791666416924,50769091985
2023-05-04,Tether,0.999978,-0.0,142715364579,47964934238
2023-05-04,Ethereum,2177.45,-3.32365,267217256793,20214881805
2023-05-04,USDC,0.999887,0.00159,57254672219,10619104173
2023-05-04,First Digital USD,0.998221,-0.14359,2100649002,8128548841
2023-05-04,XRP,2.56,2.52612,151915975498,7044322267
2023-05-04,Solana,141.86,-3.18209,73909011983,5076250132
2023-05-04,Cardano,0.887659,-8.5863,32845133377,2636071636
2023-05-04,Sui,2.72,3.51042,8762930819,1909079625
2023-05-04,Dogecoin,0.200092,-2.07088,30118446946,1897366508
2023-05-04,RED TOKEN,0.667053,49439611.23684,0.0,1551153395
2023-05-04,Chainlink,16.85,1.77614,10730062856,1324307177
2023-05-04,Official Trump,13.03,-1.68376,2648800932,1057594523
2023-05-04,Litecoin,102.45,-2.01838,7860718135,1012926524
2023-05-04,Wrapped SOL,141.91,-3.13745,0.0,988917174
2023-05-04,BNB,590.13,-1.45898,87361227055,836350629
2023-05-04,Ethena,0.363944,4.98033,1914071477,710875614
2023-05-04,TRON,0.238275,-2.09697,20441682996,648039905
2023-05-04,Aave,207.71,-6.98512,3186869717,631317734
2023-05-04,L2 Standard Bridged WETH (Base),2170.17,-3.87038,519680853,574124197
2023-05-03,Tether,1.0,0.00335,142715364579,78448983832
2023-05-03,Bitcoin,88768,-2.04161,1791666416924,50934058676
2023-05-03,Ethereum,2173.36,-3.50538,267217256793,20299008421
2023-05-03,USDC,0.999892,0.00215,57254672219,10650165086
2023-05-03,First Digital USD,0.998221,-0.14357,2100649002,8128550716
2023-05-03,XRP,2.56,2.31708,151915975498,7039443672
2023-05-03,Solana,141.75,-3.25889,73909011983,5075239045
2023-05-03,Sui,2.72,3.49013,8762930819,1906300291
2023-05-03,Dogecoin,0.199819,-2.20425,30118446946,1895162709
2023-05-03,RED TOKEN,0.679462,50359355.7736,0.0,1566995163
2023-05-03,Cardano,0.895713,-7.75686,32845133377,1470610082
2023-05-03,Chainlink,16.82,1.57278,10730062856,1322196842
2023-05-03,Official Trump,13.04,-1.62459,2648800932,1064773286
2023-05-03,Litecoin,102.37,-2.09539,7860718135,1013530315
2023-05-03,Wrapped SOL,142.21,-2.93349,0.0,999372275
2023-05-03,BNB,589.44,-1.57366,87361227055,844814052
2023-05-03,Ethena,0.363558,4.86905,1914071477,710155253
2023-05-03,TRON,0.237895,-2.25322,20441682996,647571570
2023-05-03,Aave,207.42,-7.1172,3186869717,630371401
2023-05-03,L2 Standard Bridged WETH (Base),2165.84,-4.06214,508712621,574546663
2023-05-02,Tether,1.0,0.00423,142720460813,78791771529
2023-05-02,Bitcoin,88556,-2.27629,1760588112517,50869258338
2023-05-02,Ethereum,2168.27,-3.73129,262086663799,20309774001
2023-05-02,USDC,0.999898,0.00274,57255009987,10582438553
2023-05-02,First Digital USD,0.998221,-0.14357,2100649002,8122113694
2023-05-02,XRP,2.54,1.63899,147797496644,7077333907
2023-05-02,Solana,141.43,-3.47913,73909011983,5093771311
2023-05-02,Sui,2.71,3.22386,8762930819,1907063899
2023-05-02,Dogecoin,0.199403,-2.40813,29636396568,1895848674
2023-05-02,RED TOKEN,0.671017,49733449.79352,0.0,1560377836
2023-05-02,Cardano,0.891742,-8.16574,32201494155,1525312587
2023-05-02,Chainlink,16.76,1.25185,10730062856,1327166994
2023-05-02,Official Trump,13.02,-1.78848,2648800932,1064391000
2023-05-02,Litecoin,102.1,-2.34845,7718951948,1016201162
2023-05-02,Wrapped SOL,141.84,-3.18668,0.0,872299674
2023-05-02,BNB,587.94,-1.82468,85947797032,846071718
2023-05-02,Ethena,0.363173,4.7579,1914071477,710261205
2023-05-02,TRON,0.237494,-2.4182,20441682996,662727133
2023-05-02,Aave,207.0,-7.30248,3186869717,629779680
2023-05-02,L2 Standard Bridged WETH (Base),2162.29,-4.21938,508712621,581628083
2023-05-01,Bitcoin,88237,-2.6284,1760588112517,51027404111
2023-05-01,Tether,1.0,0.00968,142720460813,42533038162
2023-05-01,Ethereum,2160.56,-4.07384,262086663799,20288031767
2023-05-01,USDC,0.999902,0.00315,57255009987,10532730632
2023-05-01,First Digital USD,0.998221,-0.14358,2100649002,8122114815
2023-05-01,XRP,2.53,1.09968,147797496644,7083807674
2023-05-01,Solana,140.91,-3.83267,71834538739,5099810357
2023-05-01,Cardano,0.875561,-9.83211,32201494155,2538176696
2023-05-01,WETH,2171.83,-3.63189,6383714914,2312059953
2023-05-01,Sui,2.7,2.82061,8762930819,1909055640
2023-05-01,Dogecoin,0.198689,-2.75726,29636396568,1898069614
2023-05-01,RED TOKEN,0.671017,49733449.79352,0.0,1560377836
2023-05-01,Chainlink,16.71,0.89881,10730062856,1333727302
2023-05-01,Official Trump,12.98,-2.02668,2601318948,1063210803
2023-05-01,Litecoin,101.81,-2.62896,7718951948,1014914748
2023-05-01,Wrapped SOL,141.84,-3.18668,0.0,872299674
2023-05-01,BNB,586.65,-2.03902,85947797032,846307731
2023-05-01,Ethena,0.362572,4.58454,1914071477,709803814
2023-05-01,TRON,0.237037,-2.60603,20441682996,675384365
2023-05-01,Aave,206.32,-7.60986,3112495110,628889090
2023-04-30,Bitcoin,88125,-2.36561,1760588112517,50682965549
2023-04-30,Tether,1.0,0.00978,142720460813,49183726374
2023-04-30,Ethereum,2156.87,-3.77667,262086663799,20457751502
2023-04-30,First Digital USD,0.998221,-0.14357,2100649002,8121425329
2023-04-30,XRP,2.52,1.31411,147797496644,7114224158
2023-04-30,USDC,0.999881,0.00577,57255009987,5884277774
2023-04-30,Solana,140.82,-3.2313,71834538739,5112476019
2023-04-30,Cardano,0.871432,-9.57559,32201494155,2665415813
2023-04-30,WETH,2166.56,-3.86549,6383714914,2302813444
2023-04-30,Sui,2.7,3.12471,8556237851,1910054767
2023-04-30,Dogecoin,0.198427,-2.88554,29636396568,1907500765
2023-04-30,RED TOKEN,0.668505,49596770.18157,0.0,1554537010
2023-04-30,Chainlink,16.69,1.33929,10730062856,1336112613
2023-04-30,Official Trump,12.98,-1.28956,2601318948,1065866246
2023-04-30,Litecoin,101.68,-2.30643,7718951948,1019385294
2023-04-30,Wrapped SOL,140.74,-3.54256,0.0,895944521
2023-04-30,BNB,586.24,-1.88429,85947797032,852662332
2023-04-30,Ethena,0.362386,4.53094,1914071477,710742730
2023-04-30,TRON,0.23731,-2.28381,20441682996,679714302
2023-04-30,Aave,206.26,-7.36389,3112495110,629533138
2023-04-29,Bitcoin,87284,-3.29729,1760588112517,51173694408
2023-04-29,Tether,1.0,0.00994,142720460813,35359182782
2023-04-29,Ethereum,2149.52,-4.10477,262086663799,20481271400
2023-04-29,First Digital USD,0.998221,-0.05783,2100581575,8121488017
2023-04-29,XRP,2.49,0.09109,147797496644,7113378458
2023-04-29,USDC,0.999881,0.00573,57255009987,5826236500
2023-04-29,Solana,139.38,-4.22125,71834538739,5099287415
2023-04-29,Cardano,0.859829,-10.77959,32201494155,2665801018
2023-04-29,WETH,2161.15,-3.69218,6383714914,2293922119
2023-04-29,Sui,2.67,2.13071,8556237851,1898427766
2023-04-29,Dogecoin,0.196528,-3.39004,29636396568,1895571781
2023-04-29,RED TOKEN,0.664388,49291259.89733,0.0,1544969306
2023-04-29,Chainlink,16.53,0.36733,10730062856,1327489332
2023-04-29,Official Trump,12.83,-2.42515,2601318948,1065726647
2023-04-29,Litecoin,100.86,-3.09955,7718951948,1017450638
2023-04-29,Wrapped SOL,140.6,-3.63953,0.0,987875096
2023-04-29,BNB,581.05,-2.75338,85947797032,846141015
2023-04-29,Ethena,0.358063,3.75029,1914071477,706239070
2023-04-29,TRON,0.235349,-3.09152,20441682996,674990473
2023-04-29,Aave,204.32,-8.23308,3112495110,624461510
2023-04-28,Tether,1.0,0.00997,142720460813,53946718054
2023-04-28,Bitcoin,87364,-3.20783,1760588112517,51380476244
2023-04-28,Ethereum,2136.42,-4.68896,262086663799,20432769032
2023-04-28,First Digital USD,0.998219,-0.05803,2100581575,8120710901
2023-04-28,XRP,2.49,0.11099,147797496644,7129216740
2023-04-28,USDC,0.999881,0.00572,57255009987,6300179765
2023-04-28,Solana,139.5,-4.14346,71834538739,5115862166
2023-04-28,Cardano,0.860004,-10.76141,32201494155,2682543213
2023-04-28,WETH,2152.79,-4.06434,6383714914,2319197859
2023-04-28,Dogecoin,0.196809,-3.25191,29636396568,1905221835
2023-04-28,Sui,2.68,2.33875,8556237851,1904492102
2023-04-28,RED TOKEN,0.664388,49291259.89733,0.0,1544969306
2023-04-28,Chainlink,16.52,0.31948,10546021521,1330605941
2023-04-28,Official Trump,12.82,-2.43769,2601318948,1069578538
2023-04-28,Litecoin,101.02,-2.94142,7718951948,1022378632
2023-04-28,Wrapped SOL,139.83,-4.16908,0.0,894225661
2023-04-28,BNB,581.2,-2.72852,85947797032,847336152
2023-04-28,Ethena,0.359196,4.07865,1898687867,708546285
2023-04-28,TRON,0.235909,-2.86079,20272773156,676990569
2023-04-28,Aave,205.11,-7.88219,3112495110,628926828
2023-04-27,Tether,1.0,0.00995,142720460813,61384132396
2023-04-27,Bitcoin,87214,-3.37455,1760588112517,51468283157
2023-04-27,Ethereum,2134.24,-4.78631,262086663799,20541234808
2023-04-27,First Digital USD,0.998257,-0.05427,2100581575,7783152485
2023-04-27,XRP,2.48,-0.16013,147797496644,7191033077
2023-04-27,USDC,0.999881,0.00572,57255009987,6598707855
2023-04-27,Solana,139.15,-4.38468,71834538739,5144257467
2023-04-27,Cardano,0.857535,-11.01765,32201494155,2683937083
2023-04-27,WETH,2137.34,-4.75311,6383714914,2052099491
2023-04-27,Dogecoin,0.196549,-3.37986,29636396568,1909124987
2023-04-27,Sui,2.68,2.25537,8556237851,1903561422
2023-04-27,RED TOKEN,0.664388,49291259.89733,0.0,1544969306
2023-04-27,Chainlink,16.49,0.1505,10546021521,1337648831
2023-04-27,Official Trump,12.79,-2.68705,2601318948,1071990023
2023-04-27,Litecoin,101.03,-2.93512,7718951948,1026942064
2023-04-27,Wrapped SOL,139.45,-4.426,0.0,1010022230
2023-04-27,BNB,582.55,-2.50239,85947797032,855275661
2023-04-27,Ethena,0.359054,4.03741,1898687867,708710163
2023-04-27,TRON,0.23614,-2.7657,20272773156,679209422
2023-04-27,Aave,204.49,-8.15934,3112495110,629445178
2023-04-26,Tether,1.0,0.01025,142729929106,62492201505
2023-04-26,Bitcoin,86805,-3.82727,1720452210279,51595759183
2023-04-26,Ethereum,2125.58,-5.17256,255986544393,20501359555
2023-04-26,First Digital USD,0.998245,-0.0554,2100581575,7768392631
2023-04-26,XRP,2.47,-0.57281,143267051268,7186179046
2023-04-26,USDC,0.999881,0.00572,57254473710,6380551473
2023-04-26,Solana,138.38,-4.91357,71834538739,5127040562
2023-04-26,Cardano,0.852479,-11.54222,30632150521,2680682860
2023-04-26,Sui,2.67,2.02469,8556237851,1918983555
2023-04-26,Dogecoin,0.195626,-3.83368,28984077145,1907684109
2023-04-26,WETH,2122.97,-5.39361,6242396028,1761078296
2023-04-26,RED TOKEN,0.655396,48624139.95298,0.0,1524408768
2023-04-26,Chainlink,16.41,-0.37459,10546021521,1336086527
2023-04-26,Official Trump,12.7,-3.35343,2601318948,1070898471
2023-04-26,Litecoin,100.36,-3.57935,7584523172,1026739406
2023-04-26,Wrapped SOL,139.45,-4.426,0.0,1010022230
2023-04-26,BNB,580.37,-2.86632,84555615952,858143281
2023-04-26,Ethena,0.357838,3.68514,1898687867,705364096
2023-04-26,TRON,0.235397,-3.07156,20272773156,679144369
2023-04-26,Aave,203.68,-8.52245,3112495110,627560334
2023-04-25,Tether,1.0,0.01014,142729929106,64853094623
2023-04-25,Bitcoin,87061,-3.54401,1720452210279,51566318581
2023-04-25,Ethereum,2132.95,-4.84391,255986544393,20664990929
2023-04-25,USDC,0.999908,0.00839,57254473710,10863137349
2023-04-25,First Digital USD,0.998245,-0.0554,2100581575,7768427996
2023-04-25,XRP,2.48,-0.38546,143267051268,7210264343
2023-04-25,Solana,138.7,-4.68969,71834538739,5148550681
2023-04-25,Cardano,0.85509,-11.27134,30632150521,2703317029
2023-04-25,WETH,2140.47,-4.61341,6242396028,2286600225
2023-04-25,Sui,2.68,2.41559,8556237851,1928953292
2023-04-25,Dogecoin,0.196167,-3.56774,28984077145,1916831198
2023-04-25,RED TOKEN,0.655396,48624139.95298,0.0,1524408768
2023-04-25,Chainlink,16.44,-0.20562,10546021521,1341409822
2023-04-25,Official Trump,12.71,-3.32901,2540427458,1079492993
2023-04-25,Litecoin,100.6,-3.34741,7584523172,1031284895
2023-04-25,BNB,581.94,-2.60471,84555615952,860342520
2023-04-25,Wrapped SOL,139.06,-4.69573,0.0,765352496
2023-04-25,Ethena,0.358583,3.90105,1898687867,707227463
2023-04-25,TRON,0.236683,-2.54215,20272773156,686252186
2023-04-25,Aave,204.37,-8.21212,3112495110,629967709
2023-04-24,Tether,1.0,0.00986,142729929106,66942449225
2023-04-24,Bitcoin,87064,-3.5407,1720452210279,44520888895
2023-04-24,Ethereum,2133.67,-4.81166,255986544393,20715327108
2023-04-24,USDC,0.9999,0.00761,57254473710,11025875571
2023-04-24,First Digital USD,0.996367,-0.24348,2100581575,8168344838
2023-04-24,XRP,2.48,-0.36337,143267051268,7231485431
2023-04-24,Solana,138.55,-4.79095,70558773305,5162363610
2023-04-24,Cardano,0.854065,-11.37764,30632150521,2705806821
2023-04-24,WETH,2138.27,-4.71178,6242396028,2284643057
2023-04-24,Sui,2.68,2.37492,8556237851,1933574070
2023-04-24,Dogecoin,0.196078,-3.61153,28984077145,1919149697
2023-04-24,RED TOKEN,0.656857,48738804.90943,0.0,1527800685
2023-04-24,Chainlink,16.44,-0.17422,10546021521,1343166798
2023-04-24,Official Trump,12.69,-3.47232,2540427458,1085290311
2023-04-24,Litecoin,100.8,-3.15352,7584523172,1036262638
2023-04-24,BNB,582.46,-2.51753,84555615952,866339603
2023-04-24,Ethena,0.358714,3.9391,1898687867,707859092
2023-04-24,TRON,0.236687,-2.54063,20272773156,685762980
2023-04-24,Wrapped SOL,139.72,-3.78181,0.0,634798421
2023-04-24,Aave,204.33,-8.22873,3083271341,630270354
2023-04-23,Tether,1.0,0.01036,142729929106,68095898027
2023-04-23,Bitcoin,86957,-3.70156,1720452210279,40621449745
2023-04-23,Ethereum,2131.36,-5.08889,255986544393,18235760652
2023-04-23,USDC,0.999898,0.00075,57254473710,11163948053
2023-04-23,First Digital USD,0.996341,-0.19452,2096624452,8171327499
2023-04-23,XRP,2.46,-0.93881,143267051268,7298652593
2023-04-23,Solana,138.29,-4.96388,70558773305,5177205740
2023-04-23,Cardano,0.850621,-12.05051,30632150521,2713152808
2023-04-23,WETH,2137.05,-4.76606,6242396028,2317602854
2023-04-23,Dogecoin,0.195714,-3.79043,28984077145,1921509335
2023-04-23,Sui,2.66,1.65611,8489610217,1702908685
2023-04-23,RED TOKEN,0.656857,48738804.90943,0.0,1527800685
2023-04-23,Chainlink,16.42,-0.32011,10546021521,1347981823
2023-04-23,Official Trump,12.65,-3.81575,2540427458,1087002380
2023-04-23,Litecoin,100.5,-3.51599,7584523172,1041374017
2023-04-23,BNB,581.72,-2.71546,84555615952,868000200
2023-04-23,Ethena,0.357962,3.43233,1898687867,711283185
2023-04-23,TRON,0.236808,-2.58938,20272773156,687872694
2023-04-23,Wrapped SOL,139.7,-3.79321,0.0,654920297
2023-04-23,Aave,203.95,-8.56532,3083271341,630956115
2023-04-22,Tether,1.0,0.01014,142729929106,42485692399
2023-04-22,Bitcoin,86906,-3.75798,1720452210279,40364737990
2023-04-22,Ethereum,2128.24,-5.22806,255986544393,15573543541
2023-04-22,USDC,0.999897,0.00062,57254473710,11188330079
2023-04-22,First Digital USD,0.996295,-0.19906,2096624452,8171257449
2023-04-22,XRP,2.46,-1.01865,143267051268,7325330205
2023-04-22,Solana,138.14,-5.06706,70558773305,5204852584
2023-04-22,Cardano,0.848766,-12.24227,30632150521,2712191033
2023-04-22,WETH,2136.88,-4.85033,6242396028,2017291849
2023-04-22,Dogecoin,0.19558,-3.87699,28984077145,1928099353
2023-04-22,Sui,2.66,1.57132,8489610217,1710576532
2023-04-22,RED TOKEN,0.656343,48700706.60755,0.0,1526606431
2023-04-22,Chainlink,16.4,-0.40756,10473619005,1364342445
2023-04-22,Official Trump,12.57,-4.37067,2540427458,1128215710
2023-04-22,Litecoin,100.39,-3.6208,7584523172,1043226509
2023-04-22,BNB,581.95,-2.67685,84555615952,874144892
2023-04-22,Ethena,0.357391,3.26729,1898687867,711931948
2023-04-22,TRON,0.236938,-2.53581,20387937644,689642746
2023-04-22,Wrapped SOL,139.7,-3.79321,0.0,654920297
2023-04-22,Aave,203.89,-8.59051,3083271341,631991265
2023-04-21,Tether,1.0,0.01014,142729929106,44682931429
2023-04-21,Bitcoin,86782,-3.89621,1720452210279,40968167376
2023-04-21,Ethereum,2125.87,-5.33352,255986544393,15645568833
2023-04-21,USDC,0.999894,0.0004,57254473710,11196652959
2023-04-21,First Digital USD,0.996293,-0.19925,2096624452,8171286714
2023-04-21,XRP,2.46,-1.21619,143267051268,7278145165
2023-04-21,Solana,137.96,-5.19147,70558773305,5216022493
2023-04-21,Cardano,0.847516,-12.3715,30632150521,2714504923
2023-04-21,WETH,2134.96,-4.93601,6242396028,2273050981
2023-04-21,Dogecoin,0.195357,-3.98646,28984077145,1934805614
2023-04-21,Sui,2.66,1.74364,8489610217,1921383477
2023-04-21,RED TOKEN,0.655721,48654530.1064,0.0,1525201385
2023-04-21,Chainlink,16.38,-0.57875,10473619005,1366622642
2023-04-21,Official Trump,12.51,-4.86831,2540427458,1132633560
2023-04-21,Litecoin,100.23,-3.77447,7584523172,1045714685
2023-04-21,BNB,581.28,-2.78816,84555615952,874285855
2023-04-21,Wrapped SOL,139.17,-4.15669,0.0,780159508
2023-04-21,Ethena,0.356878,3.11933,1886690411,711306817
2023-04-21,TRON,0.236991,-2.5138,20387937644,691744872
2023-04-21,Aave,203.73,-8.66365,3083271341,633136179
2023-04-20,Tether,1.0,0.01005,142729929106,70092730354
2023-04-20,Bitcoin,86813,-3.86125,1720452210279,38094168642
2023-04-20,Ethereum,2126.21,-5.31847,255986544393,15692350343
2023-04-20,USDC,0.999884,-0.00064,57254473710,10831123934
2023-04-20,First Digital USD,0.996328,-0.19576,2096624452,8171851299
2023-04-20,XRP,2.45,-1.49234,143267051268,6964359626
2023-04-20,Solana,138.27,-4.97937,70558773305,4823820936
2023-04-20,Cardano,0.844958,-12.63598,30632150521,2726726762
2023-04-20,Dogecoin,0.195172,-4.07751,28984077145,1941664587
2023-04-20,Sui,2.66,1.61263,8489610217,1932342467
2023-04-20,WETH,2133.85,-4.98535,6242396028,1684117047
2023-04-20,RED TOKEN,0.655673,48650995.07839,0.0,1525090268
2023-04-20,Chainlink,16.36,-0.67092,10473619005,1368332370
2023-04-20,Official Trump,12.5,-4.97028,2540427458,1135055337
2023-04-20,Litecoin,100.18,-3.8248,7584523172,1047719874
2023-04-20,Wrapped SOL,139.18,-4.15055,0.0,1043348315
2023-04-20,BNB,581.02,-2.832,84555615952,875093175
2023-04-20,Ethena,0.356624,3.04589,1886690411,711234738
2023-04-20,TRON,0.236959,-2.52709,20387937644,692597906
2023-04-20,Aave,203.61,-8.71868,3083271341,633702837
2023-04-19,Tether,1.0,0.00996,142728861081,70175932739
2023-04-19,Bitcoin,86988,-3.66781,1721788131889,38401153316
2023-04-19,Ethereum,2130.16,-5.14273,256410106718,15722397811
2023-04-19,USDC,0.999886,-0.00045,57254575106,10872433813
2023-04-19,First Digital USD,0.996331,-0.19547,2096624452,8174978145
2023-04-19,XRP,2.46,-1.27806,142019175802,6976054194
2023-04-19,Solana,138.47,-4.8446,70558773305,4762441864
2023-04-19,Cardano,0.846311,-12.49609,30375822996,2735327603
2023-04-19,WETH,2136.58,-4.86363,6274228754,2293468476
2023-04-19,Dogecoin,0.19549,-3.92145,28945017072,1948185353
2023-04-19,Sui,2.66,1.73546,8489610217,1890524329
2023-04-19,RED TOKEN,0.655673,48650995.07839,0.0,1525090268
2023-04-19,Chainlink,16.38,-0.53883,10473619005,1371422946
2023-04-19,Official Trump,12.52,-4.7986,2540427458,1144073115
2023-04-19,Litecoin,100.36,-3.65696,7574162790,1052271370
2023-04-19,Wrapped SOL,138.45,-4.6532,0.0,931626732
2023-04-19,BNB,581.98,-2.67079,84763638553,881712570
2023-04-19,Ethena,0.357219,3.21776,1886690411,717143254
2023-04-19,TRON,0.237377,-2.35531,20387937644,695236540
2023-04-19,Aave,203.76,-8.65158,3083271341,635758099
2023-04-18,Tether,1.0,0.00933,142728861081,70995910327
2023-04-18,Bitcoin,87029,-3.62238,1721788131889,38644214738
2023-04-18,Ethereum,2131.88,-5.09463,256410106718,15577960567
2023-04-18,USDC,0.999899,0.00088,57254575106,10898227361
2023-04-18,XRP,2.46,-1.25144,142019175802,7002930776
2023-04-18,Solana,138.27,-4.98254,70418469403,4592812129
2023-04-18,Cardano,0.840712,-13.07502,30375822996,2826248406
2023-04-18,Dogecoin,0.19551,-3.91121,28945017072,1950175728
2023-04-18,Sui,2.66,1.74616,8489610217,1891708981
2023-04-18,RED TOKEN,0.656945,48782943.0854,0.0,1528047321
2023-04-18,Chainlink,16.38,-0.5397,10473619005,1373650633
2023-04-18,Official Trump,12.51,-4.84391,2503375801,1146809957
2023-04-18,Litecoin,100.39,-3.62117,7574162790,1049084779
2023-04-18,Wrapped SOL,138.43,-4.72802,0.0,933352713
2023-04-18,BNB,582.25,-2.62572,84763638553,882824834
2023-04-18,Ethena,0.357236,3.2227,1886690411,717333452
2023-04-18,TRON,0.237459,-2.32151,20387937644,696084272
2023-04-18,Aave,203.78,-8.64176,3074253605,636270181
2023-04-18,L2 Standard Bridged WETH (Base),2135.68,-4.92469,500876641,601043783
2023-04-18,WETH,2129.22,-5.19157,6274228754,593503653
2023-04-17,Tether,1.0,0.00862,142728861081,74178038670
2023-04-17,Bitcoin,86819,-3.73496,1721788131889,38686045870
2023-04-17,Ethereum,2127.89,-5.27237,256410106718,15566395930
2023-04-17,USDC,0.999896,0.0006,57254575106,11166456006
2023-04-17,XRP,2.46,-1.05051,142019175802,7023980480
2023-04-17,Solana,138.31,-4.76948,70418469403,4581343970
2023-04-17,First Digital USD,0.959382,-3.8968,2096624452,4566261982
2023-04-17,Cardano,0.838314,-12.92447,30375822996,2757365971
2023-04-17,Dogecoin,0.195092,-3.91138,28945017072,1949672542
2023-04-17,Sui,2.66,1.76582,8434800926,1892930220
2023-04-17,RED TOKEN,0.657091,48793837.73848,0.0,1528534644
2023-04-17,Chainlink,16.34,-0.79901,10473619005,1361197531
2023-04-17,Official Trump,12.47,-4.89082,2503375801,1146954944
2023-04-17,Litecoin,100.07,-3.92772,7574162790,972896577
2023-04-17,Wrapped SOL,138.43,-4.72802,0.0,933352713
